artist,genres,popularity,followers,artist_id
*NSYNC,"['boy band', 'dance pop', 'post-teen pop']",71,1640763,6Ff53KvcvAj5U7Z1vojB5o
Bruce Springsteen,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",78,4464937,3eqjTLE0HfPfh78zjh6TqT
Gwen Stefani,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'urban contemporary']",76,5014929,4yiQZ8tQPux8cPriYMWUFP
Perry Como,"['adult standards', 'brill building pop', 'easy listening', 'vocal jazz']",70,361006,5v8jlSmAQfrkTjAlpUfWtu
H.E.R.,"['alternative r&b', 'dance pop', 'pop', 'r&b']",79,4502911,3Y7RZ31TRPVadSFVy1o8os
Peter Manos,[],53,66128,4K9aclpXgCPNFGEqRlFPal
Darlene Love,"['adult standards', 'brill building pop', 'motown']",65,40782,391oLRVmoTkumiN79HkTWu
Judy Garland,"['adult standards', 'hollywood', 'lounge', 'torch song', 'vocal jazz']",60,190512,0hItVPjwJLVZrFqOyIsxPf
The Beach Boys,"['baroque pop', 'brill building pop', 'classic rock', 'psychedelic rock', 'rock', 'sunshine pop']",74,3391405,3oDbviiivRWhXwIE8hxkVV
Gene Autry,"['adult standards', 'cowboy western', 'oklahoma country', 'traditional country', 'yodeling']",63,44860,5ixB75BQR3ADoWQkcHQJTs
Backstreet Boys,"['boy band', 'dance pop']",77,4181479,5rSXSAkZ67PYJSvpUpkOr7
Bryan Adams,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']",77,2358861,3Z02hBLubJxuFJfhacLSDc
Melanie Thornton,[],55,7616,2apYMRrg5FxN4go0pfsCvf
Boney M.,['europop'],75,1186732,54R6Y0I7jGUCveDTtI21nb
Idina Menzel,"['hollywood', 'show tunes']",74,368020,73Np75Wv2tju61Eo9Zw4IR
Slade,"['album rock', 'art rock', 'blues rock', 'glam rock', 'hard rock', 'pub rock']",59,280052,10n5lhNDoSMUHWLlnST1yw
Ella Fitzgerald,"['adult standards', 'jazz blues', 'swing', 'vocal jazz']",73,2072612,5V0MlUE1Bft0mbLlND7FJz
Nina Nesbitt,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'neo-singer-songwriter', 'pop', 'pop rock', 'post-teen pop', 'uk pop', 'viral pop']",65,299926,7AzjETXRUKNRSJHMW9GIqd
Céline Dion,"['canadian pop', 'dance pop']",77,5453400,4S9EykWXhStSc15wEx8QFK
Carpenters,"['adult standards', 'mellow gold', 'soft rock']",71,2103629,1eEfMU2AhEo7XnKgL7c304
Donny Hathaway,"['chicago soul', 'classic soul', 'funk', 'motown', 'neo soul', 'quiet storm', 'soul', 'southern soul']",64,446024,0HU0U9kdXEHZVxUNbuQe8S
Eagles,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",77,7352684,0ECwFtbIWEVNwjlrfc6xoL
Band Aid 30,['musical advocacy'],48,3446,6KfzyefHYuqfWaI5taICaN
Devin Dawson,"['contemporary country', 'country pop', 'country road', 'modern country rock']",62,172810,2ySHS7UojGu20XfUPaBlyu
Tom Petty and the Heartbreakers,"['album rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",70,2035877,4tX2TplrkIP4v05BNC903e
Johnny Mathis,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'mellow gold', 'vocal jazz']",64,304016,21LGsW7bziR4Ledx7WZ1Wf
Thurl Ravenscroft,['movie tunes'],60,3597,5Gejwv3xz2DpLcxVpMD6hL
Jona Lewie,['new wave pop'],51,7224,3nohf4qILMr5aUSOsolwxB
Destiny's Child,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",74,5226743,1Y8cdNmUJH7yBTd9yOvr5i
Vince Guaraldi Trio,"['adult standards', 'jazz trio']",69,101533,4ytkhMSAnrDP8XzRNlw9FS
Pretenders,"['album rock', 'art rock', 'classic rock', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'rock', 'soft rock']",66,1096399,0GByy3DcfbQwDvXGCWmzv9
Kay Starr,"['adult standards', 'big band', 'brill building pop', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']",53,36534,7rpf45DdbpweG51Acze45i
Mel & Kim,[],50,326,5XnIjshjqYVE2eDVgSt9Ro
Nat King Cole Trio,"['adult standards', 'lounge', 'swing', 'vocal jazz']",55,123022,3OpnoUqoRIHWbsFs4Nw0NQ
Wizzard,"['classic uk pop', 'glam rock']",56,31987,7823Dim2TzjiQQ9wRQxyi9
Hannah Kerr,"['anthem worship', 'ccm', 'christian pop']",55,32959,5FxshnB3eJ2YDn8xN8zDKq
Márcia Fellipe,"['forro', 'sertanejo pop']",61,1561433,3OxZ4asD88P1lJJmLcXz4K
Humberto & Ronaldo,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",64,1317202,1zEo6Fk1iaaOYFlFPBHCFn
Eurythmics,"['art rock', 'dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'sophisti-pop', 'synthpop']",70,1408956,0NKDgy9j66h3DLnN8qu1bB
Whitney Houston,"['dance pop', 'pop', 'urban contemporary']",78,7276180,6XpaIBNiVzIetEPCWDvAFP
