artist,genres,popularity,followers,artist_id
Rockwell,[],68,31117,3xs0LEzcPXtgNfMNcHzLIP
Trueno,"['argentine hip hop', 'bases de freestyle', 'trap argentino', 'trap latino']",81,2555547,2x7PC78TmgqpEIjaGAZ0Oz
Lil Uzi Vert,"['melodic rap', 'philly rap', 'rap', 'trap']",89,12437621,4O15NlyKLIASxsJ0PrXPfz
cakal,['turkish trap pop'],72,231940,6CPZWzcKiOKkHn4L2XI4i2
Nicki Nicole,"['argentine hip hop', 'r&b argentino', 'trap argentino', 'trap latino']",80,2112691,2UZIAOlrnyZmyzt1nuXr9y
AC/DC,"['australian rock', 'hard rock', 'rock']",83,21472061,711MCceyCBcFnzjGY4Q7Un
Ray Parker Jr.,['disco'],61,54150,0NyzfcGDZZ6GM25EBG9BYK
"Bobby ""Boris"" Pickett","['halloween', 'novelty']",56,15639,42MRYPhQfcEXqb18dl5ERX
Britney Spears,"['dance pop', 'pop', 'post-teen pop']",83,10072548,26dSoYclwsYLMAKD3tpOr4
Eurythmics,"['art rock', 'dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'sophisti-pop', 'synthpop']",70,1414807,0NKDgy9j66h3DLnN8qu1bB
ACRAZE,[],77,26800,4pnp4w9g30yLfVIAFnZMRd
Rihanna,"['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']",90,46016045,5pKCCKE2ajJHZ9KAiaK11H
Andrew Gold,"['soft rock', 'underground power pop']",60,44087,5fmvGUlMVgmnCn45f1he7d
Stevie Wonder,"['adult standards', 'funk', 'indie r&b', 'motown', 'quiet storm', 'soul']",79,5370646,7guDJrEfX3qb6FEbdPA5qi
Backstreet Boys,"['boy band', 'dance pop']",77,4198056,5rSXSAkZ67PYJSvpUpkOr7
Little Nell,"['hollywood', 'novelty']",51,1797,213WFYdlgojElnXhDyhwke
Mariah Carey,"['dance pop', 'pop', 'urban contemporary']",85,7236130,4iHNK0tOyZPYnBU7nGAgpQ
Amaarae,"['afro r&b', 'ghanaian alternative', 'ghanaian pop']",77,86799,21UPYSRWFKwtqvSAnFnSvS
Gesaffelstein,"['dark clubbing', 'destroy techno']",72,416247,3hteYQFiMFbJY7wS0xDymP
Summer Walker,"['pop', 'r&b']",85,2900024,57LYzLEk2LcFghVwuWbcuS
NLE Choppa,['memphis hip hop'],80,3790252,0ErzCpIMyLcjPiwT4elrtZ
Paulo Pires,['piseiro'],71,5463,3whgFbrRxsOmYVrq3t4hCY
MC Levin,['funk carioca'],73,363550,0guw2RGoUqaWKpoCY5DzWY
MC Levin,['funk carioca'],73,363550,0guw2RGoUqaWKpoCY5DzWY
MC Levin,['funk carioca'],73,363550,0guw2RGoUqaWKpoCY5DzWY
Fuego,"['latin', 'latin hip hop', 'rap dominicano', 'reggaeton', 'trap latino']",74,225118,7wU2WGCJ8HxkekHHE2QLul
Bruno Major,"['chill r&b', 'pop']",74,706472,0hDjKSKjl1DC7ovYTDJHe8
Avril Lavigne,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",79,8072786,0p4nmQO2msCgU4IF37Wi3j
ROSALÍA,['r&b en espanol'],82,4923128,7ltDVBr6mKbRvohxheJ9h1
Wham!,"['disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",78,1749738,5lpH0xAS4fVfLkACg9DAuM
Bing Crosby,"['adult standards', 'easy listening']",80,376197,6ZjFtWeHP9XN7FeKSUe80S
GAYLE,[],79,82170,2VSHKHBTiXWplO8lxcnUC9
Michael Bublé,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",87,4868149,1GxkXlMwML1oSg5eLPiAz3
Bobby Helms,[],74,22368,38EmEgXkgK51MT2tPY0EoC
Brenda Lee,"['adult standards', 'brill building pop', 'vocal jazz']",75,239509,4cPHsZM98sKzmV26wlwD2W
The Rare Occasions,['la indie'],70,55442,1QfpRUtH14JLoY6F6AYmwt
Trei Degete,[],62,7328,1APMveRvLxWAB5AI0j11DD
Orelsan,"['french hip hop', 'old school rap francais', 'rap conscient']",81,1541373,4FpJcNgOvIpSBeJgRg3OfN
Blessd,"['reggaeton', 'trap latino']",76,171452,1TA5sGRlKUJXBN4ZyJuDIX
Marracash,"['italian hip hop', 'italian underground hip hop', 'rap napoletano']",81,1488449,5AZuEF0feCXMkUCwQiQlW7
George Henrique & Rodrigo,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",71,1195215,3FlCKtwOEYQQYyGVEbxG2Z
Andy Williams,"['adult standards', 'brill building pop', 'easy listening']",76,394105,4sj6D0zlMOl25nprDJBiU9
Kelly Clarkson,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",81,8234196,3BmGtnKgCSGYIUhmivXKWX
Nat King Cole,"['adult standards', 'vocal jazz']",79,1711577,7v4imS0moSyGdXyLgVTIV7
José Feliciano,"['latin pop', 'puerto rican pop']",73,258550,7K78lVZ8XzkjfRSI7570FF
Emmy Meli,[],67,93540,71szvmFWd7TUa7b6XmXj9k
The Ronettes,"['adult standards', 'brill building pop', 'classic girl group', 'motown', 'soul']",73,188764,7CyeXFnOrfC1N6z4naIpgo
Frank Sinatra,"['adult standards', 'easy listening', 'lounge']",84,5210973,1Mxqyy3pSjf8kZZL4QVxS0
Dean Martin,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",78,1200665,49e4v89VmlDcFCMyDv9wQ9
Paul McCartney,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']",76,3763774,4STHEaNw4mPZ2tzheohgXB
Chris Rea,"['blues rock', 'classic rock', 'mellow gold', 'soft rock', 'sophisti-pop']",71,701242,5KEG7G8LDYlHgFDqZyEEs2
Band Aid,['musical advocacy'],69,20796,35S20clEkkSNUo23ViaslZ
John Lennon,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock']",76,4541234,4x1nvY2FN8jxqAFA0DA02H
Shakin' Stevens,"['new wave pop', 'rock-and-roll', 'rockabilly', 'soft rock']",70,104785,0wi4yTYlGtEnbGo4ltZTib
Perry Como,"['adult standards', 'brill building pop', 'easy listening', 'vocal jazz']",74,363338,5v8jlSmAQfrkTjAlpUfWtu
Burl Ives,"['adult standards', 'american folk revival']",71,62347,0MHgLfmQdutffmvWe5XBTN
Daryl Hall & John Oates,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",75,1649599,77tT1kLj6mCWtFNqiOmP9H
Darlene Love,"['adult standards', 'brill building pop']",69,41111,391oLRVmoTkumiN79HkTWu
The Jackson 5,"['motown', 'soul']",74,1192880,2iE18Oxc8YSumAU232n4rW
Elvis Presley,"['rock-and-roll', 'rockabilly']",81,6053678,43ZHCT0cAZBISjO8DG9PnE
The Pogues,"['celtic punk', 'celtic rock', 'folk punk', 'punk']",67,397244,2wzMOQwNT6ZvVB4amvhFAH
Chuck Berry,"['blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly', 'soul']",71,1500794,293zczrfYafIItmnmM3coR
