artist,genres,popularity,followers,artist_id
Sean Kingston,"['dance pop', 'miami hip hop', 'pop', 'post-teen pop', 'urban contemporary']",73,2385663,6S0dmVVn4udvppDhZIWxCr
Dean Martin,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",78,1200665,49e4v89VmlDcFCMyDv9wQ9
The Ronettes,"['adult standards', 'brill building pop', 'classic girl group', 'motown', 'soul']",73,188764,7CyeXFnOrfC1N6z4naIpgo
José Feliciano,"['latin pop', 'puerto rican pop']",73,258550,7K78lVZ8XzkjfRSI7570FF
Frank Sinatra,"['adult standards', 'easy listening', 'lounge']",84,5210973,1Mxqyy3pSjf8kZZL4QVxS0
Band Aid,['musical advocacy'],69,20796,35S20clEkkSNUo23ViaslZ
Chris Rea,"['blues rock', 'classic rock', 'mellow gold', 'soft rock', 'sophisti-pop']",71,701242,5KEG7G8LDYlHgFDqZyEEs2
Paul McCartney,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']",76,3763774,4STHEaNw4mPZ2tzheohgXB
John Lennon,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock']",76,4541234,4x1nvY2FN8jxqAFA0DA02H
Migrantes,['cumbia pop'],66,142506,48R2gYdPKtfnfKAzhSVPUx
Ricky Montgomery,"['indie pop', 'la indie', 'pop']",74,911861,0ZUvK7zGdXLd78mQr3t1Tw
347aidan,['sad rap'],73,279981,0bBz5bRBkExaej2HxtVfCw
Porky Slim,[],9,5872,4ohRzp7ZzPQi3PzCiBrDAm
Boza,"['latin', 'reggaeton', 'trap latino']",74,355084,2NfSBtmWe7oPw1EmetJVso
Nat King Cole,"['adult standards', 'vocal jazz']",79,1711577,7v4imS0moSyGdXyLgVTIV7
Trio Vegabajeño,"['musica jibara', 'puerto rican folk']",46,9783,5TphiK6LsT4X5NOZxq3NJB
Burl Ives,"['adult standards', 'american folk revival']",71,62347,0MHgLfmQdutffmvWe5XBTN
Shakin' Stevens,"['new wave pop', 'rock-and-roll', 'rockabilly', 'soft rock']",70,104785,0wi4yTYlGtEnbGo4ltZTib
Bing Crosby,"['adult standards', 'easy listening']",80,376197,6ZjFtWeHP9XN7FeKSUe80S
The Pogues,"['celtic punk', 'celtic rock', 'folk punk', 'punk']",67,397244,2wzMOQwNT6ZvVB4amvhFAH
Brett Eldredge,"['contemporary country', 'country', 'country road', 'modern country rock']",72,1329684,0qSX3s5pJnAlSsgsCne8Cz
Perry Como,"['adult standards', 'brill building pop', 'easy listening', 'vocal jazz']",74,363338,5v8jlSmAQfrkTjAlpUfWtu
The Jackson 5,"['motown', 'soul']",74,1192880,2iE18Oxc8YSumAU232n4rW
Daryl Hall & John Oates,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",75,1649599,77tT1kLj6mCWtFNqiOmP9H
Britney Spears,"['dance pop', 'pop', 'post-teen pop']",83,10072548,26dSoYclwsYLMAKD3tpOr4
Elvis Presley,"['rock-and-roll', 'rockabilly']",81,6053678,43ZHCT0cAZBISjO8DG9PnE
Studio Killers,[],62,189642,7avo0PmlW8O1YLEt9DnWQT
Elton John,"['glam rock', 'mellow gold', 'piano rock']",88,8252437,3PhoLpVuITZKcymswpck5b
Darlene Love,"['adult standards', 'brill building pop']",69,41111,391oLRVmoTkumiN79HkTWu
YUNGBLUD,"['british indie rock', 'modern rock', 'pop', 'rock']",75,1918006,6Ad91Jof8Niiw0lGLLi3NW
Kylie Minogue,"['australian dance', 'australian pop', 'dance pop', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop']",75,1403090,4RVnAU35WRWra6OZ3CbbMA
Chuck Berry,"['blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly', 'soul']",71,1500794,293zczrfYafIItmnmM3coR
Gwen Stefani,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'urban contemporary']",77,5033617,4yiQZ8tQPux8cPriYMWUFP
Liam Payne,"['dance pop', 'pop', 'post-teen pop']",73,8696772,5pUo3fmmHT8bhCyHE52hA6
Marvin Divine,['russelater'],52,9858,2ipbBHbU59PKSeDXAgMpkd
Bizarrap,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino']",84,4000291,716NhGYqD1jl2wI1Qkgq36
Leona Lewis,"['british soul', 'dance pop', 'europop', 'neo mellow', 'pop', 'post-teen pop', 'talent show', 'urban contemporary']",73,3039975,5lKZWd6HiSCLfnDGrq9RAm
Mykola Dmytrovych Leontovych,"['post-romantic era', 'ukrainian classical']",65,2637,6lBN3Tzt61u8i9AJoAhKzF
Eartha Kitt,"['adult standards', 'lounge', 'torch song', 'vocal jazz']",66,133149,1AwO9pWEBSBoWdEZu28XDC
Pentatonix,['a cappella'],81,3152059,26AHtbjWKiwYzsoGoUZq53
Petter Ferraz,[],51,15537,6gGJH7joTDx9M3xREiAq9U
Wilbur Soot,"['dream smp', 'indie pop']",72,1464323,2XzXLjXRSeFtsic4ieyLJy
Andrew Andraos,[],25,13088,0ffoIkovMbaG01Y6U2jyAS
The Beach Boys,"['baroque pop', 'brill building pop', 'classic rock', 'psychedelic rock', 'rock', 'sunshine pop']",75,3402422,3oDbviiivRWhXwIE8hxkVV
Bruce Springsteen,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",79,4480304,3eqjTLE0HfPfh78zjh6TqT
Donny Hathaway,"['chicago soul', 'classic soul', 'funk', 'motown', 'neo soul', 'quiet storm', 'soul', 'southern soul']",66,447660,0HU0U9kdXEHZVxUNbuQe8S
Tony Bennett,"['adult standards', 'easy listening', 'vocal jazz']",73,694788,2lolQgalUvZDfp5vvVtTYV
*NSYNC,"['boy band', 'dance pop', 'post-teen pop']",72,1647629,6Ff53KvcvAj5U7Z1vojB5o
Melanie Thornton,[],60,7748,2apYMRrg5FxN4go0pfsCvf
Bryan Adams,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']",77,2369952,3Z02hBLubJxuFJfhacLSDc
Slade,"['album rock', 'art rock', 'blues rock', 'glam rock', 'hard rock', 'pub rock']",62,281697,10n5lhNDoSMUHWLlnST1yw
Alessia Cara,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",79,9665697,2wUjUUtkb5lvLKcGKsKqsR
Ella Fitzgerald,"['adult standards', 'jazz blues', 'swing', 'vocal jazz']",75,2077999,5V0MlUE1Bft0mbLlND7FJz
Judy Garland,"['adult standards', 'hollywood', 'lounge', 'torch song', 'vocal jazz']",63,191317,0hItVPjwJLVZrFqOyIsxPf
Boney M.,['europop'],76,1196130,54R6Y0I7jGUCveDTtI21nb
Cliff Richard,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'europop', 'mellow gold', 'new wave pop', 'rock-and-roll', 'rockabilly', 'soft rock']",65,278350,2nvKpWcP8etYTq4JrRiUiy
Pretenders,"['album rock', 'art rock', 'classic rock', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'rock', 'soft rock']",67,1101302,0GByy3DcfbQwDvXGCWmzv9
Gene Autry,"['adult standards', 'cowboy western', 'oklahoma country', 'traditional country', 'yodeling']",67,45240,5ixB75BQR3ADoWQkcHQJTs
Wizzard,"['classic uk pop', 'glam rock']",61,32154,7823Dim2TzjiQQ9wRQxyi9
Vince Guaraldi Trio,"['adult standards', 'jazz trio']",73,102627,4ytkhMSAnrDP8XzRNlw9FS
Otis Redding,"['classic soul', 'memphis soul', 'soul', 'soul blues', 'southern soul']",72,1851002,60df5JBRRPcnSpsIMxxwQm
Céline Dion,"['canadian pop', 'dance pop']",77,5479617,4S9EykWXhStSc15wEx8QFK
Carpenters,"['adult standards', 'mellow gold', 'soft rock']",73,2115567,1eEfMU2AhEo7XnKgL7c304
George Ezra,"['folk-pop', 'modern rock', 'neo-singer-songwriter', 'pop', 'pop rock']",73,3537245,2ysnwxxNtSgbb9t1m2Ur4j
Ella Henderson,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'talent show', 'tropical house', 'uk pop']",73,1229569,7nDsS0l5ZAzMedVRKPP8F1
James TW,"['neo mellow', 'pop', 'pop rock', 'uk pop']",72,992572,0B3N0ZINFWvizfa8bKiz4v
Helene Fischer,[],73,1333385,7MzHPIXAqIOCnvK0sVY72W
Kacey Musgraves,"['contemporary country', 'country dawn', 'pop', 'texas country']",77,1059078,70kkdajctXSbqSMJbQO424
Louis Armstrong,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'swing', 'vocal jazz']",75,2400197,19eLuQmk9aCobbVDHc6eek
Destiny's Child,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",75,5245087,1Y8cdNmUJH7yBTd9yOvr5i
Thurl Ravenscroft,['movie tunes'],63,3653,5Gejwv3xz2DpLcxVpMD6hL
Nat King Cole Trio,"['adult standards', 'big band', 'lounge', 'swing', 'vocal jazz']",58,123553,3OpnoUqoRIHWbsFs4Nw0NQ
Jona Lewie,['new wave pop'],56,7260,3nohf4qILMr5aUSOsolwxB
Norah Jones,"['adult standards', 'contemporary vocal jazz', 'jazz pop', 'neo mellow', 'vocal jazz']",75,2685949,2Kx7MNY7cI1ENniW7vT30N
Kay Starr,"['adult standards', 'big band', 'brill building pop', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']",57,36727,7rpf45DdbpweG51Acze45i
Tarcísio do Acordeon,[],78,1759871,48HORs6F9P7IgdyKrk4MZC
Mother Mother,"['indie pop', 'vancouver indie']",77,2387667,0e86yPdC41PGRkLp2Q1Bph
Nirvana,"['alternative rock', 'grunge', 'permanent wave', 'rock']",83,14115683,6olE6TJLqED3rqDCT0FyPh
Whitney Houston,"['dance pop', 'pop', 'urban contemporary']",79,7307035,6XpaIBNiVzIetEPCWDvAFP
ABBA,"['europop', 'swedish pop']",83,6970710,0LcJLqbBmaGUft1e9Mm8HV
Outkast,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",76,1812985,1G9G7WwrXka3Z1r7aIDjI7
Purple Disco Machine,"['deep house', 'house', 'tropical house']",75,315149,2WBJQGf1bT1kxuoqziH5g4
